bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,clim_air_temp_max,clim_air_temp_mean,clim_air_temp_min,clim_annual_rainfall,clim_drought_index,clim_evap_p,clim_evap_r,clim_R_factor,clim_rain_frl,clim_rain_her,clim_rain_som,clim_rain_win,clim_soil_moisture,clim_soil_temperature,clim_veg_begin,clim_veg_end,clim_water_balance,DBG_buek250_mg,DBG_FK10dm1000_250,DBG_FOBIP3dm1000_250,DBG_FSMCu3dm1000_250,DBG_gmk1000_250,DBG_GWS1000_250,DBG_humus1000_ob,DBG_ka1000_250,DBG_LD1000_250,DBG_lkwe1000_250,DBG_NFKWe1000_250,DBG_OAAcker1000_250,DBG_pegwasser1000_250_v10,DBG_pegwind1000_250_v10,DBG_PhysGru1000_250,DBG_sqr1000_250_v10,DBG_swr1000_250,DBG_thlf1000_lea,DBG_we1000_250,DBG_WVPFL1000_250,DEM,DEM_aspect,DEM_CaAre,DEM_CaSlo,DEM_ConvergenceIndex,DEM_CONVEXITY,DEM_DEMSTDDEV,DEM_DEVMEAN,DEM_DiffuseInsolation,DEM_DirectInsolation,DEM_DownslopeDistanceGradient,DEM_Flowaccu,DEM_FlowDir,DEM_FlowPathLength,DEM_FlowWidth,DEM_GCURV,DEM_LSFactor,DEM_MCA,DEM_MidSlope,DEM_MRVBF,DEM_NegOpen,DEM_NormHight,DEM_pl_curv,DEM_PosOpen,DEM_pr_curv,DEM_slope,DEM_SlopeLength,DEM_Slophight,DEM_Standhight,DEM_Sur_area,DEM_Tcurv,DEM_TRI,DEM_Valleydepth,DEM_WindEffect,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,ISRIC_SoilBD,ISRIC_SoilClay,ISRIC_SoilpH,ISRIC_SoilSand,ISRIC_SoilSOC,ISRIC_SoilTexture,ISRIC_SoilUSDA,ISRIC_SoilWater,L8_AFVI,L8_ARVI,L8_B10,L8_B11,L8_B2,L8_B3,L8_B4,L8_B5,L8_B6,L8_B7,L8_CAR,L8_CLG,L8_CSI,L8_EVI,L8_FE2,L8_FE3,L8_FEO,L8_FES,L8_GARV,L8_GVMI,L8_NDVI,L8_SBL,L8_SCI,L8_SLAI,L8_SR,Land_CORINE,Land_Forest,MODIS_AFVI,MODIS_ARVI,MODIS_BRI,MODIS_CLG,MODIS_CSI,MODIS_EVI,MODIS_FE2,MODIS_FE3,MODIS_FEO,MODIS_FES,MODIS_GARV,MODIS_GVMI,MODIS_NDVI,MODIS_SBL,MODIS_SCI,MODIS_SLAI,MODIS_SR,MODIS_sur_refl_b01,MODIS_sur_refl_b02,MODIS_sur_refl_b03,MODIS_sur_refl_b04,MODIS_sur_refl_b05,MODIS_sur_refl_b06,MODIS_sur_refl_b07,S2_AFVI,S2_ARVI,S2_B11,S2_B12,S2_B2,S2_B3,S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,S2_B8A,S2_BRI,S2_CLG,S2_CSI,S2_EVI,S2_FE2,S2_FE3,S2_FEO,S2_FES,S2_GARV,S2_GVMI,S2_NDVI,S2_SBL,S2_SCI,S2_SLAI,S2_SR,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl,OC,CaCO3,N,P,K,CEC,GPS_LAT,GPS_LONG
82,78,29,6855,225,-40,265,168,2,168,-8,606,73,33,26,209,109,209,120,129.7454071,93.1554184,48.05849075,705.5018311,3.006343842,540.9560547,374.167511,93.42693329,154.0310516,158.4385223,247.2444153,148.2085114,81.06369019,105.3054504,91.93679047,308.0048218,99.51198578,243.5943756,345.4419861,1,5,3211,6,2,0,1.627317071,4.297999859,199.1179962,33.09723282,22.40399551,1,20,70.22032928,201.4812622,1.74000001,10,599.3696899,240,1,3.25E-07,1.514688492,-15.91874123,39.46646881,0.990329325,-0.225759611,0.602033615,3.15E-06,1.570738792,8.67E-07,64,0.001068049,0.000336574,870642.125,0.525087237,3.37E-07,0.554159522,0,0.535844386,0.777079761,0,0.632818937,0,371064.9375,0.000503482,23.56598663,141.3117828,0.000269495,1.25647E+12,0.700337887,6.760355949,1.336611748,517696,276817.5,155762.8438,306878.875,499756,605203.75,580344.0625,538937.4375,322717.3438,129.8900757,18.28215218,60.66888809,22.21760368,3.959227324,8,25.03597069,31.37797165,3166.80957,0.491350234,2937.999023,2920.994629,493.7809448,842.6538086,857.6714478,3167.099365,1957.599365,1320.483154,1.005821466,2.758482218,0.269258827,0.441868037,1.399427891,1.017821789,0.618104815,0.674542069,0.729282022,0.411501497,0.573803604,-3202.575195,-0.057740796,0.766048551,3.692672014,12,2.138764143,4704.447266,0.026234038,3316.149658,0.4017452,-0.00033171,0.111793153,1.623820543,0.98163116,0.890822411,0.679269075,1.003248334,0.246028692,0.176268414,-3202.575195,-0.057740796,0.766048551,1.427975416,3294.746826,4704.817383,3296.93335,3356.399902,4191.156738,2846.923096,1805.71875,0.086074799,0.471211016,0.188634709,0.116530783,0.117542855,0.109587848,0.099417515,0.131280154,0.252712816,0.310002446,0.301739097,0.34900558,0.109101884,2.184710503,-0.083542168,0.157210171,1.436192989,0.907194674,0.540491939,0.617758989,1.163813591,0.533655643,0.556590617,0.110403538,-0.298286557,1.616153359,3.510504007,5,11,78,11,6.06,5.55,13.1,0,1.3,46,362,9.1,51.15437,14.5915
89,79,27,7385,241,-44,285,181,2,181,-10,558,70,31,25,192,100,192,114,137.0162354,94.39515686,47.85416412,601.9902954,2.397292137,562.2360229,356.8809509,77.40970612,129.8906708,136.491684,202.198288,135.7592163,74.77262878,108.9077301,87.99020386,309,-35.78785324,199,225.771759,0,4.051422596,1012,6,12,0,1.558500051,15.84654522,108.4904556,2.45587945,1.034322739,2.857039928,20,48.50197601,106.3809433,1.519997478,7.189715385,464.5039063,89,0.13696216,6.49E-07,1.563542485,-9.813017845,43.39240265,2.285431623,-0.214858055,0.582003832,0.001020706,1.570721745,2.00E-07,16,0.001342363,0.000331171,4898202.5,0.641518533,6.51E-07,0.889917076,0,0.031533774,0.944958568,-2753783808,0.462795347,-1376891904,473016.8438,0.000602376,7.73485136,77.28482819,0.000404242,4.40777E+12,1.633492589,0.450535595,1.150789261,453112.4688,194521.4531,81026.92969,395379.875,574969,666419.6875,589997.125,505724.3438,349690.2188,115.7425385,3.982524633,47.01901627,78.39078522,5.993784904,10.808465,118.6293106,27.31257248,2160.824463,0.797231853,2913.999023,2900.999512,130.0041504,302.0067444,194.0057068,2161.016602,779.0228271,338.0150452,1.004481077,6.155524254,0.197529659,0.74858737,1.713104844,0.642388642,0.360489041,0.433896214,0.933436096,0.729480147,0.835240901,-3434.768311,-0.017335879,0.697213233,11.13893318,24,92.14455414,3873.596191,-0.039878093,3063.286621,0.274950266,-0.009795073,0.074096091,1.645963192,1.002229929,0.965919077,0.671058416,1.155439615,0.213462219,0.119762316,-3434.768311,-0.017335879,0.697213233,1.272113562,3045.314209,3873.985596,3105.5625,3038.538574,3741.956543,2511.071533,1519.157837,0.027465209,0.560443044,0.080002613,0.033803698,0.096502066,0.07439936,0.049600385,0.069696605,0.169294924,0.202900857,0.196294069,0.220596433,0.075956367,1.965031385,-0.321019113,0.127643541,1.653213143,0.666677594,0.362665027,0.422532409,1.944689989,0.712587118,0.632857323,0.101555511,-0.467712164,2.644911766,4.447474003,6,5,24,72,4.7,4.16,33.9,1,1.6,36.3,74.4,5.6,51.998419,14.648347
88,78,28,7016,234,-38,272,175,5,175,-5,588,71,33,24,200,107,200,121,136.7341156,95.61734009,48,661.0509644,2.833333254,562.8717651,367.8833008,88.16542816,147.7165985,144.7423553,224.7355652,146.2827454,76.73508453,108.7802734,88,309,30.29736519,42.58496094,194.7463989,0.31587103,4.998016357,1012,5.97651577,2.068906069,0.8723014,1.557820559,14.10923672,117.7519226,3.624959707,0.395593673,2.797889471,19.91993713,52.93263626,111.7408218,1.479355812,7.06616497,499.8034363,139,-0.448073626,2.60E-07,1.503678799,0.82781744,42.1763649,1.504641056,0.086822182,0.586280584,0,1.570697188,9.87E-07,1,0.000934458,0.000318416,326911,0.508649528,2.65E-07,0.010775927,0,0.032464717,0.505387962,0,0.677052617,0,742129.875,0.000467642,4.2347579,-32.91949081,0.000538989,1.39305E+11,1.041009068,4.144464016,1.238854408,485478.3125,236680.8438,116754.5391,347629.5625,533618.6875,632080,581949.0625,520544.625,331313.1563,128.6721497,10.18612576,50.30767441,53.70031738,8.587443352,8.565137863,65.24053955,26.83185005,2778.788086,0.720304966,2934.998779,2922,297.0149536,486.0187988,362.0239258,2779.064453,1608.170898,810.0863037,1.004448533,4.718018532,0.098642088,0.662398517,1.634000659,0.744876385,0.578673482,0.503731489,0.944862127,0.548595607,0.769491434,-3585.252197,-0.017699549,0.704436243,7.676466465,23.77861404,63.40422821,4011.198975,-0.042044453,3190.447266,0.264400363,-0.010548595,0.072892308,1.632851601,0.997677088,0.965216577,0.653245449,1.174991012,0.226608127,0.117910728,-3585.252197,-0.017699549,0.704436243,1.267344236,3165.350098,4011.588135,3232.842041,3172.719971,3872.05127,2529.399902,1536.847778,0.077087834,0.621209741,0.132279679,0.057124812,0.099748492,0.080696598,0.056423001,0.082643583,0.2061055,0.269209594,0.260421485,0.301584959,0.080922306,2.737269878,-0.277422518,0.170606762,1.619622827,0.699199259,0.438614964,0.431848735,1.488001823,0.677780509,0.684794664,0.166169763,-0.390226036,2.656017303,5.345071316,8,19,58,23,4.41,3.6,96.9,0,5.6,17.8,111.9,12.5,51.55007,14.6024
87,79,29,6903,232,-37,269,174,7,174,-4,585,71,32,26,203,105,203,117,137,98.92990112,52,641.1140747,2.549369335,564.1555786,376.4761353,84.89156342,137.1242523,145.0015411,229.9346161,130.2441406,77.84199524,109.520607,87.0111618,309,26.3707943,28,354.9150085,0,5,113,6,12,0,1.627317071,4.454999924,170.2799988,11.34758949,1.030485988,1,20,75,189.4213409,1.419999957,9,547.8067627,147,0.915274322,1.55E-07,1.341511726,-7.216499805,37.96468353,0.585800648,-0.238134637,0.686476588,0,1.570763469,3.23E-07,64,0.000292686,0.000307164,-760971.5,0.350120574,2.08E-07,0.184969485,0,0.595637977,0.407515258,0,0.377351612,-1376891904,146676.2969,0.000154332,0.511549234,-62.3440094,0.000134747,1.33114E+12,0.48531127,0.743739307,1.17277956,510554.9375,268714.0938,147701.9219,313664.6875,504802.4688,608688.4375,578761.1875,533869.75,322257.0313,131.5215302,19.06832314,63.21379471,31.5803318,4.000262737,6.837849617,162.9972839,32.47101212,2591.342773,0.330222726,2950.998535,2932.998535,588.791687,856.7936401,1017.682007,2591.681396,2011.400513,1594.239014,1.006137013,2.02486062,0.266976267,0.312604249,1.457044005,1.187779546,0.776098669,0.792601466,0.603572726,0.238297373,0.436087817,-3281.834473,-0.058796667,0.754958391,2.546651602,12,16.11297607,4640.380371,0.017362334,3319.34082,0.382533431,0.000173979,0.10662508,1.630102396,0.983429253,0.888936818,0.689871669,0.998212814,0.239738524,0.168685749,-3281.834473,-0.058796667,0.754958391,1.405829072,3301.076904,4640.75,3299.928467,3356.699951,4125.333496,2845.950684,1805.121948,-0.019331932,0.295961231,0.172908202,0.122704327,0.125299573,0.108501658,0.115703247,0.122803897,0.223496601,0.251700193,0.244998604,0.274398327,0.116704516,1.528978109,-0.039818309,0.102246307,1.384933949,1.06637311,0.630135775,0.709650099,1.122793555,0.448061883,0.406804472,-0.003289461,-0.226891682,1.150963068,2.371569872,3,32,54,14,6.21,5.8,22.8,0,2.3,28.6,130.9,17.6,51.22723,14.57006
86,79,29,6919.990234,231.000351,-37.99929047,268.9996338,173,6.000000477,173,-4.997743607,586.9985962,71,32,26,203.999649,104,203.999649,115.999649,136.5856934,98.45790863,52.03700256,643.1627808,2.502137423,561.2636108,376.8560486,82.80899048,138.9477081,143.9062347,230.7501221,131.3280182,78.42429352,108.8750992,87.96286774,309,32.23793411,138.7553558,345.4081421,1,5,2744.240723,6,2,0,1.627317071,4.297999859,199.1179962,17.12382889,7.461357117,1.005330443,20,71.90324402,142.9285431,1.74000001,10,577.3614502,156,-0.448073626,2.45E-07,1.357752681,-16.36983109,36.50648117,0.882385314,-0.253979504,0.646027863,0,1.570759892,2.46E-06,64,0.000847088,0.000326029,-4244800.5,0.447359353,3.25E-07,0.533440471,0,0.789188802,0.233279765,0,0.37894994,1376891904,185532.4688,0.00030145,2.256872892,-121.8292542,0.000134747,3.03907E+12,0.646949708,7.417660713,1.269270778,513421.3438,272332.625,151276.7188,309924,501663.25,606170.875,578548,535481.125,321488.375,125.0316467,15.14687347,62.56893158,31.4329834,4.238796234,7.941513538,143.9926453,29.68078804,3069.710693,0.410316885,2938.000732,2918.000244,531.0133057,822.989624,1010.972168,3070.007568,1963.968384,1176.214233,1.006854177,2.730311394,0.311260313,0.374551177,1.197188377,1.228414178,0.639727533,0.598896742,0.647991955,0.446001172,0.504544377,-3110.359863,-0.058499731,0.763851583,3.036688566,12,0,4638.296387,0.029673286,3294.354492,0.381303787,-0.010130867,0.11380583,1.653184414,0.961461604,0.889466703,0.689290762,1.108843923,0.239854679,0.179207936,-3110.359863,-0.058499731,0.763851583,1.43667078,3228.760986,4638.666504,3294.85083,3358.179932,4125.939453,2843.971924,1741.12793,-0.060388684,0.373576283,0.238497421,0.147003159,0.121900767,0.107403032,0.104003541,0.131806076,0.227997631,0.26570785,0.251601964,0.290803283,0.111373171,1.707589149,-0.07922481,0.121266112,1.538193583,0.968348265,0.82013315,0.616372108,1.216276765,0.401214659,0.473142117,0.041194782,-0.098820694,1.158547878,2.796090126,6,11,77,12,6.33,6.02,13.9,1,1.5,51.9,255.7,8.8,51.19135,14.56652
88,79,29,6943,234,-36,270,175,7,175,-3,587,71,33,25,201,107,201,120,138,97.4907074,50,644.293457,2.504395485,566.8070679,371.7145081,70.72192383,142.2310638,144.5065155,217.4737549,142.4696045,76.72610474,109.7692566,87,309,14.04076767,114.8711624,450.6087036,1.993992805,4.993992805,248.5305176,6,12,2.76E-08,1.819929957,5.917968273,223.2019043,5.080522537,14.37884617,2.069888353,20,63.90151215,-4.436108112,1.369913697,13.18197823,601.2219238,129,0.702723503,2.06E-07,1.55544734,5.379980564,39.63558197,1.895827889,0.085120581,0.586091936,0,1.570715785,7.66E-07,4,0.000851888,0.000333759,-3046827.25,0.455323815,2.12E-07,0.422872961,0,0.10478887,0.28856352,-1165062400,0.409223676,211829536,733381.5,0.000280346,0.852195799,-110.5266113,0.000485838,1.59279E+12,1.304376841,2.101038933,1.076302767,495015.7813,249867.9219,129166.0391,331837.5625,519516.0313,620025.25,578268.1875,524341.9375,324900.0313,118.8961716,6.877460957,54.47909546,70.12942505,5.312105179,9.058247566,149.3886261,33.30637741,2228.863281,0.385217249,2950.999512,2929.001221,439.5542297,700.6456909,776.9550781,2229.206787,1767.493042,1265.27002,1.007510543,2.181646347,0.277351648,0.354648978,1.469371557,1.108912945,0.79287982,0.715855718,0.638362586,0.275859237,0.483091652,-3504.833252,-0.007772691,0.691165149,2.869157791,24,48.45862579,3802.034668,-0.050522052,3064.171143,0.225196123,0.000127993,0.06819883,1.665432572,0.981042862,0.984574497,0.656231821,0.997772396,0.214994967,0.110664919,-3504.833252,-0.007772691,0.691165149,1.248871088,3044.692383,3802.428467,3043.913086,3103.526367,3743.77417,2456.783691,1534.043701,-0.069602728,0.459728658,0.141754776,0.084800847,0.10406699,0.085290082,0.065788917,0.086722389,0.170808926,0.206523165,0.197971389,0.224526763,0.086472578,1.632507324,-0.225356147,0.114826046,1.674107313,0.771354854,0.631349146,0.598222136,1.758292437,0.511790752,0.546776652,0.066633359,-0.225979134,1.49098289,3.412835598,2,3,7,90,5.05,4.15,10.9,0,0.5,0,32.9,2.9,51.40773,14.55927
90,79,27,7334,241,-43,284,181,3,181,-9,557,70,31,26,192,99,192,113,138.5661163,96.44644165,49.34933472,602.7003784,2.366286993,567.2923584,356.8518677,80.12167358,128.4783173,137.2173767,200.4071045,138.8358917,74.10956573,109.6493225,86.87859344,309,-36.72029877,301.6866455,198.9588928,0.865794837,4.865794659,687.8821411,6,4.449325085,2.10E-08,1.558500051,15.1466465,106.8382874,2.351854086,1.186036825,2.530258179,20,49.7875061,57.42140579,1.370111942,7.199999809,452.059967,84,-0.645945013,1.45E-07,1.302307725,-2.590653896,40.11184692,0.926360428,0.026446914,0.689625263,0,1.570732474,1.64E-06,16,0.000409089,0.000335103,-3809059.25,0.338800967,2.14E-07,0.356907725,0,0.037643444,0.321546137,0,0.364670873,1376891904,146676.2969,0.000140961,3.515691519,-114.0040054,0.000134747,3.7613E+12,0.653656363,7.418016434,0.930905044,451214.375,193822.9375,78954.38281,392373.9375,571136.8125,662187.4375,585685.625,502371.9375,345228.5,104.1264801,3,44.0692215,87.70571136,8.795681953,11.9999752,142,31.46091461,2000.63501,0.749693811,2957.001953,2935,140.9975891,319.0065918,228.9941406,2000.853638,848.0009766,390.010437,1.007496357,5.272139072,0.237833828,0.694454849,1.587999463,0.717835128,0.423819602,0.459917426,0.900560021,0.67374903,0.794610083,-3498.854492,-0.017860146,0.691779912,8.737575531,24,85.4016571,3809.784668,-0.049486004,3075.257324,0.227840781,-0.005143927,0.068770818,1.665211201,0.981399059,0.964906454,0.669762135,1.09323895,0.214885175,0.111550421,-3498.854492,-0.017860146,0.691779912,1.25111258,3045.428467,3810.173828,3076.921387,3103.149902,3676.461426,2462.354736,1551.76001,-0.002573594,0.529982507,0.082595311,0.03590019,0.094698861,0.073498048,0.050498776,0.068897575,0.155581564,0.189771175,0.185371846,0.206376582,0.075099856,1.807919264,-0.304413259,0.117415555,1.629396915,0.687076449,0.40021649,0.434651673,1.996861935,0.691395104,0.60682267,0.085179523,-0.428350538,2.388646364,4.086763859,8,3,8,89,3.99,3.25,35.3,0,1.3,26.4,58,4.4,51.98275,14.58837
90,79,28,7135,238,-39,277,178,5,178,-5,570,70,32,25,196,103,196,117,139.2202606,97.94152832,50.45591354,606.3776245,2.35662055,569.2626953,362.9284363,62.27497101,133.1845551,136.0305176,207.6312561,132.0187988,74.8928833,109.9444962,86.80864716,309,-22.66020966,168,225.226593,0.985217273,4.01512289,1012,2.999659777,2,14.65047169,1.326062918,22.49200058,67.10881042,2.668309689,0.663214624,2.167173386,11.93865776,53.94369125,117.7768784,1.251861215,4.241663933,444.5647278,106,-0.401975542,1.51E-07,1.431455612,12.39966869,41.0625,1.006802201,0.248156488,0.618818939,0.001402393,1.570703387,2.34E-07,8,0.000447017,0.000332821,5006192.5,0.391851783,1.62E-07,0.940401793,0,0.026293224,0.970200896,826135168,0.578928828,-550756800,399002.6875,0.00018576,23.52613831,93.77993011,0.000301304,4.51301E+12,0.735965431,0.722590148,1.338449717,467837.4688,215643.9219,96897.20313,367400,549391.8125,644030.5625,581030.75,509670.625,334888.8125,123.4339905,3.72817111,48.90091705,77.92661285,5.86597681,10.97380257,140.4128876,29.36594772,1853.717163,0.714919865,2929,2907.997559,159.9691315,313.9786377,246.9767609,1853.958984,895.867981,426.9339905,1.007222295,4.904729843,0.213806376,0.656526566,1.501570463,0.786603689,0.483218879,0.476559043,0.893044472,0.62564528,0.764888763,-2926.925781,-0.007825146,0.712546408,7.506613255,24,78.65172577,3741.823486,-0.007145785,2867.791504,0.285294056,-0.023225965,0.092525393,1.708634734,0.954404056,0.984471202,0.671284616,1.378382444,0.204204053,0.14773865,-2926.925781,-0.007825146,0.712546408,1.346698046,2778.80957,3742.217285,2910.959961,2911.565186,3684.105225,2473.083252,1471.865356,-0.053581789,0.498345137,0.095201589,0.042502094,0.094701476,0.07460162,0.051204603,0.071201995,0.146700934,0.17460002,0.168604553,0.192500472,0.075621165,1.580379248,-0.298115581,0.107417345,1.6777215,0.686373889,0.494552493,0.446443111,2.169239759,0.64787811,0.579782188,0.069609426,-0.338193208,2.054287195,3.759436846,6,4,14,82,4.6,3.9,12.9,0,0.6,0,28,1,51.74955,14.56472
85,78,29,6890,230,-38,268,172,5,172,-5,590,72,32,26,205,105,205,116,135.0238495,98.28063202,52.09536362,653.2009888,2.533971071,555.0941772,375.416626,80.0512085,145.2554779,146.1294403,231.9654694,132.0697021,79.17269135,108.0278549,89.03676605,309,56.59699249,243.9911499,359.3695679,1,5,2467.169922,6,2,0,1.588235259,4.319950581,249.4771423,24.36901665,13.34354877,1,20,91.31149292,168.4787445,1.350000024,11,632.6915283,188,0.666915596,4.53E-07,1.543096781,-8.735554695,38.15933609,1.260809541,-0.132750109,0.602430046,0,1.570737004,1.86E-06,64,0.002558011,0.000319297,-1197132.875,0.600686431,4.81E-07,0.719370067,0,0.718481123,0.140314981,0,0.624579608,0,65595.63281,0.000657798,3.491787672,-151.4845734,7.26E-08,9.9934E+11,0.832934737,21.39356422,1.299438357,512103.5938,272510.0938,151383.5313,306635.2813,497596.3438,601783.625,574443.8125,532647.0625,317173.75,133.0899811,21.59076881,66.40289307,18.53700638,3.754617453,8,18,31.65671349,3432.489746,0.529040158,2937.000732,2918.000244,434.1034241,828.1496582,842.1080322,3432.738281,1719.082153,1175.165527,1.00651145,3.145070076,0.319699854,0.474926919,1.325765014,1.016854882,0.500790358,0.683600545,0.729133964,0.489939481,0.606017232,-3461.880371,-0.063866071,0.75219202,4.076363087,12,0,4765.799316,0.011010803,3402.708252,0.393412232,0.010240871,0.102946639,1.607846856,1.002295852,0.879935861,0.693388522,0.901769161,0.242136642,0.163257092,-3461.880371,-0.063866071,0.75219202,1.390220404,3428.353027,4766.166504,3358.846191,3420.5,4193.920898,2908.016602,1840.341431,0.114785239,0.524223387,0.174916476,0.0972616,0.118499175,0.114702083,0.089071751,0.151433498,0.281578511,0.336265773,0.329118758,0.358412921,0.10821645,2.124728918,-0.141770452,0.171316445,1.559116721,0.776548684,0.488030612,0.556045949,1.274658918,0.592611432,0.601900339,0.144640714,-0.344058394,1.923503757,4.023867607,5,17,75,8,6.49,6.16,20,0,2,31.3,178.2,12.5,51.17564,14.50764
89,79,28,7053,237,-37,274,178,6,178,-4,573,70,32,25,196,104,196,117,138.575592,97.57559204,49.78004837,629.5551147,2.416711092,567.9489136,365.1817017,79.8367157,139.308609,139.8643036,215.5795288,137.5435181,75.68125153,109.6351471,87.00068665,309,-3.419051409,241.719574,225.2098389,0.985379577,4.014620304,1012,3,2,14.47040462,1.325950384,22.49524498,67.08260345,3.873144388,1.457440615,2.081152678,11.94151783,53.20272827,110.6360626,1.250086188,4.240936756,453.505127,111,1,4.90E-07,1.567780375,-2.23699069,41.55806351,2.529182196,0.059975989,0.581155121,0,1.570714831,8.89E-07,64,0.001536417,0.000319449,-1632033.75,0.663067698,4.93E-07,0.02998529,0,0.559209943,0.514992654,0,0.681958437,-1376891904,927662.375,0.000932944,4.433392525,-43.88057327,0.000673737,5.65787E+11,1.608116031,4.17525959,1.329097867,472836.1563,224079.1406,103992.8438,354763.3438,537220.4375,632903.9375,575306,509672.4063,326933.5625,117.7883377,4.992731094,48.5847168,76.54709625,6.054488182,10.87701035,197.7611084,30.08257103,1950.625244,0.721361399,2927.005371,2913.003662,186.0057983,336.999115,253.0107117,1950.861206,912.9874878,419.0267639,1.004806638,4.788920879,0.152625039,0.66345948,1.546746612,0.750775576,0.467992038,0.458962232,0.920273423,0.646375239,0.770394385,-3034.42627,-0.024620747,0.724865913,7.710587502,24,76.86811829,3802.788086,-0.012177669,2934.299805,0.279376149,-0.02237061,0.089663044,1.673865438,0.958394945,0.951941729,0.662282467,1.372468233,0.22666049,0.143437892,-3034.42627,-0.024620747,0.724865913,1.3349154,2849,3803.173828,2979.384521,2972.678467,3620.399902,2397.727295,1484.411743,-0.010426521,0.540066898,0.094886273,0.04149821,0.095699668,0.07499969,0.05120042,0.070600882,0.158992693,0.195086032,0.187188119,0.215081334,0.076168373,1.867763042,-0.302921861,0.122485444,1.657767653,0.682675064,0.441164613,0.437346816,1.931118131,0.673385322,0.615441799,0.092200324,-0.38776651,2.320221186,4.200772762,4,3,7,90,4.74,3.86,14.3,0,0.7,21.8,28.2,2.5,51.64419,14.49618
88,79,29,6929.035645,234,-36,270,175,7.998117447,175,-3,584,71,32,25,202,105,202,117,138,98,51,651.3234863,2.583333254,564.4360962,372.655365,77.34030914,143.5467682,145.9541931,223,140.0485077,77.49469757,109.6208572,87,309,23.80218697,116.6360092,228.746048,1,5,978.4202271,2,2,86.68376923,1.541645646,13.81372929,102.1891708,3.691260576,0.650053203,2.997571945,6.07558012,47.82662201,180.2334747,1.360000014,6.07558012,567.2615356,141,0.18829456,1.66E-07,1.460093737,7.336180687,36.56904984,1.719394565,0.134870887,0.60048759,0,1.570732713,1.02E-06,4,0.000561673,0.000328095,-1524464.125,0.417109042,1.73E-07,0.461381167,0,0.12929371,0.269309402,1509285376,0.443329751,-1244498560,892197.125,0.000210956,1.694987059,-114.4817123,0.000687079,1.45471E+12,1.268905282,4.598840714,1.180906057,497827.4688,256221.3594,135143,320599.5,508086.4688,609141.75,571596.5625,522659.4375,316780.1875,126.8868332,14.75706482,57.90023041,45.21142578,4.934340477,7.164523125,18.33950996,32.68011093,3076.217041,0.603912354,2939.99707,2924.497314,391.4606018,609.9508667,607.9143066,3076.532959,2151.838623,1185.856079,1.005299926,4.043902874,0.216589093,0.544164836,1.388802052,0.996661127,0.699436247,0.551089704,0.838650167,0.443578392,0.670010567,-3398.239746,-0.05648588,0.728356659,5.060800552,19.3054142,17.12319374,4191.217773,-0.016264014,3169.990479,0.32000339,-0.001525349,0.087347105,1.622597218,0.995903254,0.893068373,0.692537725,1.019200087,0.235732272,0.139945284,-3398.239746,-0.05648588,0.728356659,1.325433373,3162.428467,4191.588379,3172.09082,3175.4375,3743.375,2592.428467,1646.724121,0.044694901,0.666706145,0.169170141,0.08308617,0.093816452,0.07862366,0.049645428,0.079548292,0.206213564,0.277590871,0.259218156,0.309688032,0.076262429,2.938865662,-0.307893813,0.181995988,1.851993918,0.631431162,0.54625988,0.49113968,1.472686887,0.59792757,0.723680496,0.190539002,-0.29344365,2.333189964,6.237997055,3,8,18,74,4.29,3.72,38,0,2.7,23.1,171.1,6.1,51.32238,14.46648
